Handle,Title,Body (HTML),Vendor,Collection,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Printing on Back,,90,,5.25 x 7.75,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Printing on Back,,90,,5 x 7,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Printing on Back,,100,,5 x 7,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Printing on Back,,100,,5.25 x 7.75,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,30,,5.25 x 7.75,,,,100,deny,manual,30.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,30,,5 x 7,,,,100,deny,manual,30.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,40,,5.25 x 7.75,,,,100,deny,manual,40.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,40,,5 x 7,,,,100,deny,manual,40.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,50,,5 x 7,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,50,,5.25 x 7.75,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,60,,5 x 7,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,60,,5.25 x 7.75,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,70,,5.25 x 7.75,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,70,,5 x 7,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,80,,5 x 7,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,80,,5.25 x 7.75,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,90,,5 x 7,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,90,,5.25 x 7.75,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,100,,5.25 x 7.75,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address,,100,,5 x 7,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,30,,5 x 7,,,,100,deny,manual,37.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,30,,5.25 x 7.75,,,,100,deny,manual,37.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,40,,5.25 x 7.75,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,40,,5 x 7,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,50,,5.25 x 7.75,,,,100,deny,manual,62.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,50,,5 x 7,,,,100,deny,manual,62.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,60,,5.25 x 7.75,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,60,,5 x 7,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,70,,5 x 7,,,,100,deny,manual,87.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,70,,5.25 x 7.75,,,,100,deny,manual,87.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,80,,5.25 x 7.75,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,80,,5 x 7,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,90,,5 x 7,,,,100,deny,manual,112.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,90,,5.25 x 7.75,,,,100,deny,manual,112.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,100,,5.25 x 7.75,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Return address + Guest name/address,,100,,5 x 7,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Thank you notes,,30,,5 x 7,,,,100,deny,manual,112.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Thank you notes,,40,,5 x 7,,,,100,deny,manual,150.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Thank you notes,,50,,5 x 7,,,,100,deny,manual,187.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Thank you notes,,60,,5 x 7,,,,100,deny,manual,225.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Thank you notes,,70,,5 x 7,,,,100,deny,manual,262.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Thank you notes,,80,,5 x 7,,,,100,deny,manual,300.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Thank you notes,,90,,5 x 7,,,,100,deny,manual,337.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7786f979-a8c3-8ab7-162c-068ca5bc463d,,,,,,,,,Thank you notes,,100,,5 x 7,,,,100,deny,manual,350.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,Rae,"<p>Designed by Smitten on Paper.</p><p>Invitation shown with Foil design and Letterpress printing on 2-ply paper stock.</p><p>All other parts priced with Digital print.&nbsp;</p><p>Call for pricing if foil design is desired on enclosure cards and envelope.</p><p>Request change of specs,&nbsp;font or ink color in Special instructions.</p>",Smitten on Paper,Wedding,,,True,Item selection,Invitation,Quantity,50,,,,0,shopify,100,deny,manual,1195.0,,True,True,,https://static.wixstatic.com/media/506c6a_f9a7b701be874c3fb7d7cc08635f9e47~mv2.webp,1,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,60,,,,,,100,deny,manual,1215.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,70,,,,,,100,deny,manual,1235.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,80,,,,,,100,deny,manual,1255.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,90,,,,,,100,deny,manual,1275.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,100,,,,,,100,deny,manual,1295.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,110,,,,,,100,deny,manual,1335.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,120,,,,,,100,deny,manual,1375.0,,,,,https://static.wixstatic.com/media/506c6a_33124000d8364b208f63d087260efdca~mv2.webp,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,130,,,,,,100,deny,manual,1415.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,140,,,,,,100,deny,manual,1455.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,150,,,,,,100,deny,manual,1495.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,160,,,,,,100,deny,manual,1535.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,170,,,,,,100,deny,manual,1575.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,180,,,,,,100,deny,manual,1615.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,190,,,,,,100,deny,manual,1655.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Invitation,,200,,,,,,100,deny,manual,1695.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,50,,,,,,100,deny,manual,160.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,60,,,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,70,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,80,,,,,,100,deny,manual,220.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,90,,,,,,100,deny,manual,240.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,100,,,,,,100,deny,manual,260.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,110,,,,,,100,deny,manual,290.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,120,,,,,,100,deny,manual,320.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,130,,,,,,100,deny,manual,350.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,140,,,,,,100,deny,manual,380.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,150,,,,,,100,deny,manual,410.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,160,,,,,,100,deny,manual,440.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,170,,,,,,100,deny,manual,470.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,180,,,,,,100,deny,manual,500.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,190,,,,,,100,deny,manual,530.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Printed design,,200,,,,,,100,deny,manual,560.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,50,,,,,,100,deny,manual,120.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,60,,,,,,100,deny,manual,135.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,70,,,,,,100,deny,manual,150.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,80,,,,,,100,deny,manual,165.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,90,,,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,100,,,,,,100,deny,manual,195.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,110,,,,,,100,deny,manual,215.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,120,,,,,,100,deny,manual,235.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,130,,,,,,100,deny,manual,255.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,140,,,,,,100,deny,manual,275.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,150,,,,,,100,deny,manual,295.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,160,,,,,,100,deny,manual,315.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,170,,,,,,100,deny,manual,335.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,180,,,,,,100,deny,manual,355.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,190,,,,,,100,deny,manual,375.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Envelope liner - Solid color,,200,,,,,,100,deny,manual,395.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Reception card,,50,,,,,,100,deny,manual,170.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Reception card,,60,,,,,,100,deny,manual,185.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Reception card,,70,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Reception card,,80,,,,,,100,deny,manual,215.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-7842a1b0-d224-17ae-4af8-459641d0b6b6,,,,,,,,,Reception card,,90,,,,,,100,deny,manual,230.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
